0:00,お待たせしました。終わった？
0:03,終わってないです
0:04,え終わってないの？じゃあ一緒にやる？
0:07,嫌です
0:08,あ嫌なの？
0:10,お忙しいとこに、本当に、貴重な休み時間に
0:11,あいえいえいえとんでもないです。いやもっとほんとは来てほしいですけど、今日は、
0:23,なんか最近ずっとなんかすいませんほんとに
0:25,えなにが？
0:26,これ以上私は先生の邪魔をしないように頑張るので。
0:28,えまって、来てくれた方が嬉しいんだけれども。
0:36,ごめんね前回は。
0:38,はい？
0:39,前回は先に帰ってしまいまして、申し訳ございませんでした。私が出たときに、、
0:42,いやいやいや。そんなことないですよ。
0:45,結局楽しかった？あの九十九里浜。
0:48,あの、あそうですね。本来の目的はなんかあのなんか入学なんとか書みたいなやつの保証人になる人になんかサインというか名前を書いてもらわないといけなくて、それを親戚のところに行ったっていう、でそれが九十九里浜っていう、千葉県のほぼ端から端みたいなところに行きました。
1:22,そういうことか。なるほどね。なんで九十九里浜なんだ？なんか鰯食べたいのかなって。違った
1:28,まあはい、そんな感じです。
1:32,じゃあいいですよ。私はなんかもし、私に言いたいことがあれば。
1:34,なんかすごい、あの、すごいなんか、結構なんか、なんか自己満、すごい自己満な気がすごいですけど読みますか？
1:56,あ送ってくれても
1:58,どうやってですか？
2:00,あの、メッセージ？アプリ。超長い、あそっか、超長い文章、あなんかもうあれなんよ最近そのSMSじゃなくて、なんかプラスメッセージっていうアプリを入れてみたんよ。なんかiPhoneでも使えるって書いてあって
2:23,多分あれだよね
2:25,そもそも、そもそもそれだった
2:28,あそかそか。デフォルトはそれか。だからそのプラスメッセージで、もし文字制限がなければ、
2:38,じゃあ帰りにでも。
2:40,今読んでくれてもいいですけど
2:46,えめちゃくちゃ楽しみに、ワクワクしてますよ
2:48,あいや楽し、楽しみっていうか、なんかそういう感じ、こんな暗いこと言っちゃって大丈夫かなあみたいな
2:56,全然全然
2:58,あの喋りたくないんで
2:59,あそうですか。じゃあちょっと楽しみにしています。
3:02,ええ、どうしようこの、これあとであげるんですけど、あげるっていうか渡すんですけど、読みますね
3:10,はい、どうぞ
3:12,この1枚だけなんだよな。なんか30分だからすごい短いなって思って、
3:20,ありがとうございます。
3:22,いや、いやだ。
3:28,先生も引いてる
3:30,いやいや全然嬉しいですよ。
3:31,うるさくて、うるさくて
3:34,いやめちゃくちゃ嬉しいですよ
3:40,ちょっと離れたい
3:43,聞かせて聞かせて
3:44,（手紙）
7:10,こんな心のこもった手紙をもらえて、本当にもう僕は世界一の幸せ者だなと思います。こんなに思ってくれる人がいるなんで、いや本当に人生でも巡り会えないかもしれないってくらい
7:28,きもいな
7:29,いやいや、あ僕きもい？
7:32,いや、そういうこと言いたいけど、きもいなって思っているから。
7:41,全然キモくないよ。
7:46,いやでも、入ってきてくれて、続けてくれて、いや本当にこの1年間で、もちろん勉強面もそうだし、でもそれ以上に精神面も大きく成長して、うん、本当に里緒あった過去の自分にこんなに成長したんだよって誇らしげに言ってあげたいくらい、本当に大きく成長してる
8:30,本当にうん、ここまで、うん、大きく成長してくれたのは、里緒ちゃんが初めてだったから、いや本当に、共依存になっちゃう。
8:52,だから本当に、里緒ちゃんから、あの、長文、長文メッセージも失礼しまして、
9:01,限界まで書いちゃって、いやこれ僕も送ろうかなって思っちゃって
9:10,いやなんか、やめているのに邪魔だよなって
9:14,いやいやいや、全然そんなことないよ。嬉しいよ
9:28,そう、本当に、本当に、言葉で言って仕舞えばありがとうの一言だけど、本当に言葉にならないくらい愛をもらって
9:43,ほんとですか？
9:44,ほんとですよ。なんで信じてもらえないんですか。
9:49,だっていっつも、なんだろうあんまりその、生徒の方がそもそも塾に来る＝何かができてないから来てるってわけで、先生はその分、そのなんだ教えられるくらいできているからいるわけで、あんまりいつもなんかできてる、できてる、なんか完璧な人が先生しか見たことがないんですよ。生徒は。
10:49,あそうかそうか。
10:51,だからそんななんか分かんないんですよ。いつも同じ、平然といるから。
10:59,あそうかそうか。平然ね。なるほどで。じゃあ僕はポーカーフェースなのかもしれないね。
11:13,いやでも、うん本当にこの教育、教育業、僕も塾で臨海セミナーじゃないけど、まあ散々な目にあって、で、だからほんとそれこそ自分が教育者になるって考えは毛頭なかったけど、けど今振り返ると、こんな素敵な生徒に巡り会えて、でこんなに本当に、なんだろう自分の子供のように、一緒に喜んで、成績が上がったら、で合格したら、うん、本当に親以上に喜んじゃったりして、それは秋葉さんもそうだけれども、本当に一心同体で、二人三脚、いや二人二脚で右足、左足一緒に合わせてきたから、うん、本当に本当に別れるのが寂しいです。
12:14,辛い。けど、まあね。
12:23,多分も自分でもう一人でやっていけるだけの力がこの1年間でついたと思うので、
12:32,河合塾でも行こうかな
12:37,なんで？
12:38,なんとなく。入れもしないと思うけど。
12:42,どういうこと？
12:43,いやなんか入れもしなさそうじゃないですか？
12:48,いやそんなことないよ。千差万別だよ。
12:56,もし、もしここを選んで、もしまたね？ここに戻ってきていただけたら、また是非一緒に頑張りましょう、いやもう分かんない里緒ちゃんが覚醒して僕なんか必要ないくらい勉強ができるのかもしれないけど
13:18,どうなるかは、まあ高校でどうなるかはわからないじゃないですか。いい方に行くのか。悪い方に行くのか。友達作れるのか、また一人ぼっちなのか。分かんないから。
13:36,まあでもカルタ部、カルタ部に入って、で、うん、ぜひ楽しい楽しい高校生活を送ってほしい。僕が羨ましがるくらいキラキラした高校生活を
13:55,キラキラしてなかったってこと？
13:58,僕はキラキラしてなかったかな。
14:02,だよね？
14:03,うんだから、その分、頑張って、いや本当にうん、でもそうね、僕も里緒ちゃんの手紙読んで、完璧、完璧じゃないからこそ、なんだっけ人生は面白いってあって、確かになって思って。
14:27,欠点があるからこそね、それが響き合って、＊＊＊
14:41,だから本当に、なんか知らないうちに、里緒ちゃんからいろいろ学んでいたなあと、うん。でそれを今この別れ際になってめちゃくちゃ痛感するっていう
14:59,失って初めてやっぱり気づくって多いですから。
15:05,そう、多い。うん、でもまあ、＊＊＊楽しみです。でも僕ももう、
15:30,なんですか
15:31,いや本当になんか、そう、里緒ちゃんはだってまあ春季講習もよく取ってくれて、実質ずっと週2ペースくらいで1年間授業続けてきて、いざそれがなくなると、やっぱそこで、いなくなっちゃったんだなって感じて。でなんか帰り、帰り電車乗っている間にひまわりの約束を聞いてめっちゃ泣いちゃうみたいな。そんな性格なんで。
16:12,こわいこわい
16:14,一人で泣いてますので。僕も涙もろいですから。僕も涙もらいので、
16:30,この手紙受け取っていいですか？
16:32,はいちょっと一回ティッシュ＊＊＊
16:40,4月以降も来てほしいのに
16:44,私もです。
16:47,いやなんかちょっともう流石になんか、引いちゃうかなって感じで。
16:51,なんでよ。僕が寂しい
16:52,ストーカーみたいに
16:53,僕が寂しいから来てって言ってるのに
16:55,ストーカみたい。＊＊＊なんか立場逆な気がするんですけどね。
17:06,なんかよく分かんないキャラです。
17:09,ありがとうございます。大切にします。
17:16,いや、本当に全然来て。まあ部活動が八時くらいに終わるのかな？
17:29,七時でもまあ1時間くらい電車乗ってるっていうか、学校から1時間くらいかかるから、結局八時くらいになるかな
17:46,そうだよね。だからここの教室で八時くらいに僕が
17:53,月、月木は部活がないと思います。でも多分木曜はピアノが入ると思います。
18:12,いや僕も最近またピアノ練習し始めたんだよ。なんか引きたい欲ができて、里緒ちゃんに感化されて
18:14,ええちょっと待って、なんかやだ。何でもかんでもくっつけてくるのやだ。
18:34,（発表会の話・動画で送ってよ）
23:04,いやまた是非来てほしい。4月、4月は、あでもうんとね、水曜、水曜であれば、八時に、八時ごろに行ける可能性があるかもしれないので、もしぜひ、ぜひ遠慮なく、遠慮なく、秋葉さんも言っているから、全然遠慮しなくていいのに
23:39,なんなんだ。なんなんだこの塾。こわいぞ。＊＊＊
23:46,ここはもう、あのそう、経営陣はいないんで、そう暇あったらあの塾長とこの会社クソっすよねって、ここで食い止めているから、このクソさを。是非いつでも本当に遊びに来てください。僕も喜ぶし、秋葉さんも喜ぶし。お待ちしております。
24:18,もう時間か。
24:35,すいませんなんか。お返事、えもし僕なんかお返事書いたら受け取ってもらえますか？じゃあ
24:41,はい全然いいですよ。
24:42,あそうなの？じゃあ
24:44,先生そんな休む暇ないんだろうなって。私はまだいちゃダメだなとか色々考えてますよ。
24:51,いますよ。その点で言えばクリーン、ホワイトかも。
24:54,あ、あ、あやだ。こいつやだ。やだー。
25:12,ありがとうございます。ちょっと丁寧に扱っていただけると。
25:15,もう閉じよ。
25:16,そうね。なんか開け作業とか締め作業の日は、あの向こうの椅子に座っているだけなんで、あの折角だったら、そうあの僕が締め作業の日は、だからそういう日は里緒ちゃんのためにカタカタと、手紙書いたら、またメッセージで送らせていただきますので、もしよければ、またあのちょっと長すぎる、そう書き始めると止まんないから
25:47,ええやっぱり文系なんじゃん
25:50,いや結構文、いやどうなんだろう、理系、文系、どうなんだろう、文系だったのかな。
25:57,無理やり理系に
25:58,無理やり理系になったのかもしれなかもしんないね。でも確かに理系、理系ができたからというよりかは文系ができなさすぎてやめたって感じ。
26:10,ありがとうございました。
26:12,ありがとうございました。
